game_id,teams,kickoff,stadium,home_team,away_team
2014_17_CLE_BAL,CLE@BAL,2014-12-28T13:00,M&T Bank Stadium,BAL,CLE
2014_17_JAX_HOU,JAX@HOU,2014-12-28T13:00,NRG Stadium,HOU,JAX
2014_17_SD_KC,SD@KC,2014-12-28T13:00,Arrowhead Stadium,KC,SD
2014_17_NYJ_MIA,NYJ@MIA,2014-12-28T13:00,Sun Life Stadium,MIA,NYJ
2014_17_CHI_MIN,CHI@MIN,2014-12-28T13:00,TCF Bank Stadium,MIN,CHI
2014_17_BUF_NE,BUF@NE,2014-12-28T13:00,Gillette Stadium,NE,BUF
2014_17_PHI_NYG,PHI@NYG,2014-12-28T13:00,MetLife Stadium,NYG,PHI
2014_17_NO_TB,NO@TB,2014-12-28T13:00,Raymond James Stadium,TB,NO
2014_17_IND_TEN,IND@TEN,2014-12-28T13:00,LP Field,TEN,IND
2014_17_DAL_WAS,DAL@WAS,2014-12-28T13:00,FedExField,WAS,DAL
2014_17_CAR_ATL,CAR@ATL,2014-12-28T16:25,Georgia Dome,ATL,CAR
2014_17_OAK_DEN,OAK@DEN,2014-12-28T16:25,Sports Authority Field at Mile High,DEN,OAK
2014_17_DET_GB,DET@GB,2014-12-28T16:25,Lambeau Field,GB,DET
2014_17_STL_SEA,STL@SEA,2014-12-28T16:25,CenturyLink Field,SEA,STL
2014_17_ARI_SF,ARI@SF,2014-12-28T16:25,Levi's Stadium,SF,ARI
2014_17_CIN_PIT,CIN@PIT,2014-12-28T20:30,Heinz Field,PIT,CIN
