game_id,market_closing_total
2017_09_BUF_NYJ,42.0
2017_09_ATL_CAR,42.0
2017_09_IND_HOU,45.0
2017_09_CIN_JAX,38.0
2017_09_TB_NO,54.0
2017_09_LA_NYG,42.5
2017_09_DEN_PHI,41.0
2017_09_BAL_TEN,41.0
2017_09_WAS_SEA,44.5
2017_09_ARI_SF,39.0
2017_09_KC_DAL,53.0
2017_09_OAK_MIA,44.5
2017_09_DET_GB,42.5
