game_id,market_closing_total
2017_05_NE_TB,54.5
2017_05_BUF_CIN,39.0
2017_05_NYJ_CLE,41.5
2017_05_CAR_DET,42.0
2017_05_SF_IND,43.5
2017_05_TEN_MIA,41.5
2017_05_LAC_NYG,45.5
2017_05_ARI_PHI,45.0
2017_05_JAX_PIT,41.0
2017_05_SEA_LA,46.5
2017_05_BAL_OAK,40.5
2017_05_GB_DAL,52.0
2017_05_KC_HOU,45.0
2017_05_MIN_CHI,41.0
