game_id,market_closing_spread
2018_16_WAS_TEN,-12.5
2018_16_BAL_LAC,-4.0
2018_16_ATL_CAR,2.5
2018_16_CIN_CLE,-10.0
2018_16_TB_DAL,-7.0
2018_16_MIN_DET,6.5
2018_16_NYG_IND,-10.0
2018_16_JAX_MIA,-3.0
2018_16_BUF_NE,-14.0
2018_16_GB_NYJ,3.0
2018_16_HOU_PHI,-1.0
2018_16_LA_ARI,14.5
2018_16_CHI_SF,3.5
2018_16_PIT_NO,-6.5
2018_16_KC_SEA,1.0
2018_16_DEN_OAK,2.5
