game_id,market_moneyline_home,market_moneyline_away
2013_14_HOU_JAX,152,-168
2013_14_MIN_BAL,-250,222
2013_14_IND_CIN,-302,266
2013_14_ATL_GB,-185,166
2013_14_CLE_NE,-500,423
2013_14_OAK_NYJ,-155,140
2013_14_DET_PHI,-139,126
2013_14_MIA_PIT,-160,144
2013_14_BUF_TB,-178,160
2013_14_KC_WAS,166,-185
2013_14_TEN_DEN,-630,520
2013_14_STL_ARI,-199,179
2013_14_NYG_SD,-220,197
2013_14_SEA_SF,-130,118
2013_14_CAR_NO,-173,156
2013_14_DAL_CHI,-127,115
