game_id,teams,kickoff,stadium,home_team,away_team
2016_12_MIN_DET,MIN@DET,2016-11-24T12:30,Ford Field,DET,MIN
2016_12_WAS_DAL,WAS@DAL,2016-11-24T16:30,AT&T Stadium,DAL,WAS
2016_12_PIT_IND,PIT@IND,2016-11-24T20:30,Lucas Oil Stadium,IND,PIT
2016_12_ARI_ATL,ARI@ATL,2016-11-27T13:00,Georgia Dome,ATL,ARI
2016_12_CIN_BAL,CIN@BAL,2016-11-27T13:00,M&T Bank Stadium,BAL,CIN
2016_12_JAX_BUF,JAX@BUF,2016-11-27T13:00,New Era Field,BUF,JAX
2016_12_TEN_CHI,TEN@CHI,2016-11-27T13:00,Soldier Field,CHI,TEN
2016_12_NYG_CLE,NYG@CLE,2016-11-27T13:00,FirstEnergy Stadium,CLE,NYG
2016_12_SD_HOU,SD@HOU,2016-11-27T13:00,NRG Stadium,HOU,SD
2016_12_SF_MIA,SF@MIA,2016-11-27T13:00,Hard Rock Stadium,MIA,SF
2016_12_LA_NO,LA@NO,2016-11-27T13:00,Mercedes-Benz Superdome,NO,LA
2016_12_SEA_TB,SEA@TB,2016-11-27T16:05,Raymond James Stadium,TB,SEA
2016_12_NE_NYJ,NE@NYJ,2016-11-27T16:25,MetLife Stadium,NYJ,NE
2016_12_CAR_OAK,CAR@OAK,2016-11-27T16:25,Oakland-Alameda County Coliseum,OAK,CAR
2016_12_KC_DEN,KC@DEN,2016-11-27T20:30,Sports Authority Field at Mile High,DEN,KC
2016_12_GB_PHI,GB@PHI,2016-11-28T20:30,Lincoln Financial Field,PHI,GB
