game_id,teams,kickoff,stadium,home_team,away_team
2016_10_CLE_BAL,CLE@BAL,2016-11-10T20:25,M&T Bank Stadium,BAL,CLE
2016_10_KC_CAR,KC@CAR,2016-11-13T13:00,Bank of America Stadium,CAR,KC
2016_10_HOU_JAX,HOU@JAX,2016-11-13T13:00,EverBank Field,JAX,HOU
2016_10_DEN_NO,DEN@NO,2016-11-13T13:00,Mercedes-Benz Superdome,NO,DEN
2016_10_LA_NYJ,LA@NYJ,2016-11-13T13:00,MetLife Stadium,NYJ,LA
2016_10_ATL_PHI,ATL@PHI,2016-11-13T13:00,Lincoln Financial Field,PHI,ATL
2016_10_CHI_TB,CHI@TB,2016-11-13T13:00,Raymond James Stadium,TB,CHI
2016_10_GB_TEN,GB@TEN,2016-11-13T13:00,Nissan Stadium,TEN,GB
2016_10_MIN_WAS,MIN@WAS,2016-11-13T13:00,FedExField,WAS,MIN
2016_10_MIA_SD,MIA@SD,2016-11-13T16:05,Qualcomm Stadium,SD,MIA
2016_10_SF_ARI,SF@ARI,2016-11-13T16:25,University of Phoenix Stadium,ARI,SF
2016_10_DAL_PIT,DAL@PIT,2016-11-13T16:25,Heinz Field,PIT,DAL
2016_10_SEA_NE,SEA@NE,2016-11-13T20:30,Gillette Stadium,NE,SEA
2016_10_CIN_NYG,CIN@NYG,2016-11-14T20:30,MetLife Stadium,NYG,CIN
