game_id,teams,kickoff,stadium,home_team,away_team
2016_03_HOU_NE,HOU@NE,2016-09-22T20:25,Gillette Stadium,NE,HOU
2016_03_ARI_BUF,ARI@BUF,2016-09-25T13:00,New Era Field,BUF,ARI
2016_03_MIN_CAR,MIN@CAR,2016-09-25T13:00,Bank of America Stadium,CAR,MIN
2016_03_DEN_CIN,DEN@CIN,2016-09-25T13:00,Paul Brown Stadium,CIN,DEN
2016_03_DET_GB,DET@GB,2016-09-25T13:00,Lambeau Field,GB,DET
2016_03_BAL_JAX,BAL@JAX,2016-09-25T13:00,EverBank Field,JAX,BAL
2016_03_CLE_MIA,CLE@MIA,2016-09-25T13:00,Hard Rock Stadium,MIA,CLE
2016_03_WAS_NYG,WAS@NYG,2016-09-25T13:00,MetLife Stadium,NYG,WAS
2016_03_OAK_TEN,OAK@TEN,2016-09-25T13:00,Nissan Stadium,TEN,OAK
2016_03_SF_SEA,SF@SEA,2016-09-25T16:05,CenturyLink Field,SEA,SF
2016_03_LA_TB,LA@TB,2016-09-25T16:05,Raymond James Stadium,TB,LA
2016_03_SD_IND,SD@IND,2016-09-25T16:25,Lucas Oil Stadium,IND,SD
2016_03_NYJ_KC,NYJ@KC,2016-09-25T16:25,Arrowhead Stadium,KC,NYJ
2016_03_PIT_PHI,PIT@PHI,2016-09-25T16:25,Lincoln Financial Field,PHI,PIT
2016_03_CHI_DAL,CHI@DAL,2016-09-25T20:30,AT&T Stadium,DAL,CHI
2016_03_ATL_NO,ATL@NO,2016-09-26T20:30,Mercedes-Benz Superdome,NO,ATL
