game_id,teams,kickoff,stadium,home_team,away_team
2016_09_ATL_TB,ATL@TB,2016-11-03T20:25,Raymond James Stadium,TB,ATL
2016_09_PIT_BAL,PIT@BAL,2016-11-06T13:00,M&T Bank Stadium,BAL,PIT
2016_09_DAL_CLE,DAL@CLE,2016-11-06T13:00,FirstEnergy Stadium,CLE,DAL
2016_09_JAX_KC,JAX@KC,2016-11-06T13:00,Arrowhead Stadium,KC,JAX
2016_09_NYJ_MIA,NYJ@MIA,2016-11-06T13:00,Hard Rock Stadium,MIA,NYJ
2016_09_DET_MIN,DET@MIN,2016-11-06T13:00,U.S. Bank Stadium,MIN,DET
2016_09_PHI_NYG,PHI@NYG,2016-11-06T13:00,MetLife Stadium,NYG,PHI
2016_09_CAR_LA,CAR@LA,2016-11-06T16:05,Los Angeles Memorial Coliseum,LA,CAR
2016_09_NO_SF,NO@SF,2016-11-06T16:05,Levi's Stadium,SF,NO
2016_09_IND_GB,IND@GB,2016-11-06T16:25,Lambeau Field,GB,IND
2016_09_TEN_SD,TEN@SD,2016-11-06T16:25,Qualcomm Stadium,SD,TEN
2016_09_DEN_OAK,DEN@OAK,2016-11-06T20:30,Oakland-Alameda County Coliseum,OAK,DEN
2016_09_BUF_SEA,BUF@SEA,2016-11-07T20:30,CenturyLink Field,SEA,BUF
