game_id,teams,kickoff,stadium,home_team,away_team
2016_15_LA_SEA,LA@SEA,2016-12-15T20:25,CenturyLink Field,SEA,LA
2016_15_MIA_NYJ,MIA@NYJ,2016-12-17T20:25,MetLife Stadium,NYJ,MIA
2016_15_PHI_BAL,PHI@BAL,2016-12-18T13:00,M&T Bank Stadium,BAL,PHI
2016_15_CLE_BUF,CLE@BUF,2016-12-18T13:00,New Era Field,BUF,CLE
2016_15_GB_CHI,GB@CHI,2016-12-18T13:00,Soldier Field,CHI,GB
2016_15_PIT_CIN,PIT@CIN,2016-12-18T13:00,Paul Brown Stadium,CIN,PIT
2016_15_JAX_HOU,JAX@HOU,2016-12-18T13:00,NRG Stadium,HOU,JAX
2016_15_TEN_KC,TEN@KC,2016-12-18T13:00,Arrowhead Stadium,KC,TEN
2016_15_IND_MIN,IND@MIN,2016-12-18T13:00,U.S. Bank Stadium,MIN,IND
2016_15_DET_NYG,DET@NYG,2016-12-18T13:00,MetLife Stadium,NYG,DET
2016_15_NO_ARI,NO@ARI,2016-12-18T16:05,University of Phoenix Stadium,ARI,NO
2016_15_SF_ATL,SF@ATL,2016-12-18T16:05,Georgia Dome,ATL,SF
2016_15_NE_DEN,NE@DEN,2016-12-18T16:25,Sports Authority Field at Mile High,DEN,NE
2016_15_OAK_SD,OAK@SD,2016-12-18T16:25,Qualcomm Stadium,SD,OAK
2016_15_TB_DAL,TB@DAL,2016-12-18T20:30,AT&T Stadium,DAL,TB
2016_15_CAR_WAS,CAR@WAS,2016-12-19T20:30,FedExField,WAS,CAR
